;COD_LINEA_NEGOCIO;COD_PRODUCTO;DESC_PRODUCTO;COD_CURRICULO;DESC_CURRICULO;COD_CURSO;DESC_CURSO;DESC_ABRE_CURSO;clave;COD_DIRECCION;NOM_DIRECCION;COD_CURSO_ELEC;CICLO;CANT_CREDITOS;CANT_CREDEQUIV;FECHA_CREACION;USUARIO_CREACION;FECHA_MODIFICACION;USUARIO_MODIFICACION;TOTAL CRED;REQUISITO;REQUISITO PYTHON;Ruta Critica
0;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;AM130;ADVERTISING MANAGEMENT;ADVERTISING MANAGEMENT;44AM130;AM;ADMINISTRACION Y MARKETING;ELECTIVO;7;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;(AM75 Marketing o 120 créditos aprobados);g ;1.0
1;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AM130;ADVERTISING MANAGEMENT;ADVERTISING MANAGEMENT;45AM130;AM;ADMINISTRACION Y MARKETING;ELECTIVO;7;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;(AM75 Marketing o 120 créditos aprobados);AM75;1.0
2;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU543;COMPRENSIÓN Y PRODUCCIÓN DE LENGUAJE I;COMP Y PROD LENG I;45HU543;HU;HUMANIDADES;OBLIGATORIO;1;4;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;4;(HU546 Nivelación de Lenguaje o haber sido exonerado por el proceso de admisión general.);HU546;2.0
3;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU548;ÉTICA Y CIUDADANÍA;ÉTICA Y CIUDADANÍA;45HU548;HU;HUMANIDADES;OBLIGATORIO;2;2;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;2;(HU546 Nivelación de Lenguaje o haber sido exonerado por el proceso de admisión general.);HU546;0.0
4;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU543;COMPRENSIÓN Y PRODUCCIÓN DE LENGUAJE I;COMP Y PROD LENG I;44HU543;HU;HUMANIDADES;OBLIGATORIO;1;4;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;4;(HU546 Nivelación de Lenguaje o haber sido exonerado por el proceso de admisión general.);HU546;2.0
5;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU548;ÉTICA Y CIUDADANÍA;ÉTICA Y CIUDADANÍA;44HU548;HU;HUMANIDADES;OBLIGATORIO;1;2;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;2;(HU546 Nivelación de Lenguaje o haber sido exonerado por el proceso de admisión general.);HU546;0.0
6;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU187;TEMAS DE HISTORIA DEL PERÚ;TEMAS HISTORIA DEL PERÚ;44HU187;HU;HUMANIDADES;ELECTIVO;3;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;(HU546 Nivelación de Lenguaje o haber sido exonerado por el proceso de admisión general.);HU546;0.0
7;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA420;MATEMÁTICA BÁSICA;MATEMÁTICA BÁSICA;45MA420;MA;CIENCIAS;OBLIGATORIO;1;6;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;6;(MA638 Nivelación de Matemática o haber sido exonerado por el proceso de admisión general.);MA638;3.0
8;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA465;QUÍMICA;QUÍMICA;45MA465;MA;CIENCIAS;OBLIGATORIO;1;4;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;4;(MA638 Nivelación de Matemática o haber sido exonerado por el proceso de admisión general.);MA638;0.0
9;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN142;FUNDAMENTOS DE INGENIERÍA INDUSTRIAL;FUNDAMENT DE INGEN INDUST;44IN142;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;1;3;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;3;(MA638 Nivelación de Matemática o haber sido exonerado por el proceso de admisión general.);MA638;1.0
10;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;MA420;MATEMÁTICA BÁSICA;MATEMÁTICA BÁSICA;44MA420;MA;CIENCIAS;OBLIGATORIO;1;6;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;6;(MA638 Nivelación de Matemática o haber sido exonerado por el proceso de admisión general.);MA638;3.0
11;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;MA465;QUÍMICA;QUÍMICA;44MA465;MA;CIENCIAS;OBLIGATORIO;2;4;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;4;(MA638 Nivelación de Matemática o haber sido exonerado por el proceso de admisión general.);MA638;0.0
12;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;AD185;INTRAPRENEURSHIP;INTRAPRENEURSHIP;44AD185;IE;INICIATIVA EMPRESARIAL;ELECTIVO;6;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;100 créditos aprobados;;0.0
13;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;AD687;DESIGN THINKING;DESIGN THINKING;44AD687;IE;INICIATIVA EMPRESARIAL;ELECTIVO;6;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;100 créditos aprobados;;0.0
14;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;AH66;GESTIÓN DEL TALENTO;GESTIÓN DEL TALENTO;44AH66;AH;ADMINISTRACION Y RECURSOS HUMANOS;ELECTIVO;6;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;100 créditos aprobados;;0.0
15;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;AH67;LIDERAZGO Y PENSAMIENTO SISTÉMICO;LIDERAZGO Y PENSAMIENTO S;44AH67;AH;ADMINISTRACION Y RECURSOS HUMANOS;ELECTIVO;6;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;100 créditos aprobados;;0.0
16;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU522;LA INEVITABLE GLOBALIZACIÓN;LA INEVITABLE GLOBALIZACI;44HU522;HU;HUMANIDADES;ELECTIVO;6;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;100 créditos aprobados;;0.0
17;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN158;GESTIÓN DEL CAPITAL HUMANO;GESTIÓN DEL CAPITAL HUMAN;45IN158;IN;INGENIERIA INDUSTRIAL;ELECTIVO;5;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;100 créditos aprobados;;0.0
18;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN347;FINANZAS;FINANZAS;45IN347;IN;INGENIERIA INDUSTRIAL;ELECTIVO;5;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;100 créditos aprobados;;0.0
19;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN344;ENFOQUE AL CLIENTE;ENFOQUE AL CLIENTE;45IN344;IN;INGENIERIA INDUSTRIAL;ELECTIVO;5;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;100 créditos aprobados;;0.0
20;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN345;SIX SIGMA;SIX SIGMA;45IN345;IN;INGENIERIA INDUSTRIAL;ELECTIVO;5;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;100 créditos aprobados;;0.0
21;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN346;FUNDAMENTOS DE LEAN;FUNDAMENTOS DE LEAN;45IN346;IN;INGENIERIA INDUSTRIAL;ELECTIVO;5;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;100 créditos aprobados;;0.0
22;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN348;SISTEMAS INTEGRADOS DE GESTIÓN;SISTEMAS INTEGRADOS DE GE;45IN348;IN;INGENIERIA INDUSTRIAL;ELECTIVO;5;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;100 créditos aprobados;;0.0
23;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AD185;INTRAPRENEURSHIP;INTRAPRENEURSHIP;45AD185;IE;INICIATIVA EMPRESARIAL;ELECTIVO;6;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;100 créditos aprobados;;0.0
24;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AD687;DESIGN THINKING;DESIGN THINKING;45AD687;IE;INICIATIVA EMPRESARIAL;ELECTIVO;6;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;100 créditos aprobados;;0.0
25;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AH66;GESTIÓN DEL TALENTO;GESTIÓN DEL TALENTO;45AH66;AH;ADMINISTRACION Y RECURSOS HUMANOS;ELECTIVO;6;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;100 créditos aprobados;;0.0
26;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AH67;LIDERAZGO Y PENSAMIENTO SISTÉMICO;LIDERAZGO Y PENSAMIENTO S;45AH67;AH;ADMINISTRACION Y RECURSOS HUMANOS;ELECTIVO;6;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;100 créditos aprobados;;0.0
27;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU522;LA INEVITABLE GLOBALIZACIÓN;LA INEVITABLE GLOBALIZACI;45HU522;HU;HUMANIDADES;ELECTIVO;6;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;100 créditos aprobados;;0.0
28;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN349;INGENIERÍA Y GESTIÓN AMBIENTAL;INGENIERÍA Y GESTIÓN AMBI;45IN349;IN;INGENIERIA INDUSTRIAL;ELECTIVO;6;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;100 créditos aprobados;;0.0
29;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;AD688;EMPRENDIMIENTO DE NEGOCIOS SOSTENIBLES: FORMULAC;EMPRENDIMIENTO DE NEGOCIO;44AD688;IE;INICIATIVA EMPRESARIAL;ELECTIVO;6;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;120 créditos aprobados;;1.0
30;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;AD690;ESTRATEGIAS DE NEGOCIACIÓN;ESTRATEGIAS DE NEGOCIACIÓ;44AD690;AD;ADMINISTRACION;ELECTIVO;6;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;120 créditos aprobados;;0.0
31;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;AD691;DIRECCIÓN ESTRATÉGICA;DIRECCIÓN ESTRATÉGICA;44AD691;AD;ADMINISTRACION;ELECTIVO;6;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;120 créditos aprobados;;0.0
32;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;AH53;COACHING Y RESOLUCIÓN DE CONFLICTOS;COACHING Y RESOLUCIÓN DE;44AH53;AH;ADMINISTRACION Y RECURSOS HUMANOS;ELECTIVO;6;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;120 créditos aprobados;;0.0
33;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;TR189;PORTUGUÉS BÁSICO;PORTUGUÉS;44TR189;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;6;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;120 créditos aprobados;;1.0
34;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;TR282;LATÍN;LATÍN;44TR282;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;6;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;120 créditos aprobados;;1.0
35;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;TR195;CHINO BÁSICO 1;CHINO BÁSICO 1;44TR195;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;6;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;120 créditos aprobados;;1.0
36;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;TR224;FRANCÉS BÁSICO 1;FRANCÉS BÁSICO 1;44TR224;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;6;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;120 créditos aprobados;;1.0
37;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN335;SISTEMAS DE INFORMACIÓN;SISTEMAS DE INFORMACIÓN;45IN335;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;120 créditos aprobados;;0.0
38;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN336;EVALUACIÓN DE PROYECTOS;EVALUACIÓN DE PROYECTOS;45IN336;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;120 créditos aprobados;;0.0
39;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN337;ANTROPOMETRÍA Y ERGONOMÍA;ANTROPOMETRÍA Y ERGONOMÍA;45IN337;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;120 créditos aprobados;;0.0
40;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN150;SUPPLY CHAIN MANAGEMENT;SUPPLY CHAIN MANAGEMENT;45IN150;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;120 créditos aprobados;;0.0
41;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN333;TOPICOS AVANZADOS DE LEAN;TOPICOS AVANZADOS DE LEAN;45IN333;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;120 créditos aprobados;;0.0
42;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN334;PLANEAMIENTO ESTRATÉGICO;PLANEAMIENTO ESTRATÉGICO;45IN334;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;120 créditos aprobados;;0.0
43;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN155;GERENCIA DE COMPRAS Y ABASTECIMIENTO;GERENCIA DE COMPRAS Y ABA;45IN155;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;120 créditos aprobados;;0.0
44;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN330;TOPICOS AVANZADOS DE LOGÍSTICA;TOPICOS AVANZADOS DE LOGÍ;45IN330;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;120 créditos aprobados;;0.0
45;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN406;TALLER HERRAMIENTAS  LEAN 1;TALLER HERRAMIENTAS  LEAN;45IN406;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;120 créditos aprobados;;0.0
46;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN407;TALLER HERRAMIENTAS LEAN 2;TALLER HERRAMIENTAS LEAN;45IN407;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;120 créditos aprobados;;0.0
47;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN181;PROSPECTIVA ESTRATÉGICA;PROSPECTIVA ESTRATÉGICA;45IN181;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;120 créditos aprobados;;0.0
48;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN186;SISTEMAS DE INFORMACIÓN ERP;SISTEMAS DE INFORMA ERP;45IN186;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;120 créditos aprobados;;0.0
49;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN187;GESTIÓN DEL TRANSPORTE Y DISTRIBUCIÓN;GESTIÓN DEL TRANS Y DISTR;45IN187;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;120 créditos aprobados;;0.0
50;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN149;PLANEAMIENTO Y GESTIÓN DE INVENTARIOS;PLANEAMIENTO Y GESTIÓN DE;45IN149;IN;INGENIERIA INDUSTRIAL;ELECTIVO;10;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;120 créditos aprobados;;0.0
51;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN185;MANUFACTURA INTEGRADA POR COMPUTADOR;MANUFACTURA INTE POR COMP;45IN185;IN;INGENIERIA INDUSTRIAL;ELECTIVO;10;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;120 créditos aprobados;;0.0
52;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN183;ENERGÍAS RENOVABLES Y PRODUCCIÓN LIMPIA;ENERGÍAS RENO Y PRODUC LI;45IN183;IN;INGENIERIA INDUSTRIAL;ELECTIVO;10;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;120 créditos aprobados;;0.0
53;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN338;TÓPICOS AVANZADOS DE DISEÑO;TÓPICOS AVANZADOS DE DISE;45IN338;IN;INGENIERIA INDUSTRIAL;ELECTIVO;5;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;120 créditos aprobados;;0.0
54;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN340;INGENIERÍA DE LA CONFIABILIDAD;INGENIERÍA DE LA CONFIABI;45IN340;IN;INGENIERIA INDUSTRIAL;ELECTIVO;5;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;120 créditos aprobados;;0.0
55;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN341;TÓPICOS AVANZADOS DE CALIDAD;TÓPICOS AVANZADOS DE CALI;45IN341;IN;INGENIERIA INDUSTRIAL;ELECTIVO;5;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;120 créditos aprobados;;0.0
56;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AD688;EMPRENDIMIENTO DE NEGOCIOS SOSTENIBLES: FORMULAC;EMPRENDIMIENTO DE NEGOCIO;45AD688;IE;INICIATIVA EMPRESARIAL;ELECTIVO;6;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;120 créditos aprobados;;1.0
57;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);TR282;LATÍN;LATÍN;45TR282;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;6;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;120 créditos aprobados;;1.0
58;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);TR195;CHINO BÁSICO 1;CHINO BÁSICO 1;45TR195;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;6;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;120 créditos aprobados;;1.0
59;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AD690;ESTRATEGIAS DE NEGOCIACIÓN;ESTRATEGIAS DE NEGOCIACIÓ;45AD690;AD;ADMINISTRACION;ELECTIVO;6;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;120 créditos aprobados;;0.0
60;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AH53;COACHING Y RESOLUCIÓN DE CONFLICTOS;COACHING Y RESOLUCIÓN DE;45AH53;AH;ADMINISTRACION Y RECURSOS HUMANOS;ELECTIVO;6;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;120 créditos aprobados;;0.0
61;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AD691;DIRECCIÓN ESTRATÉGICA;DIRECCIÓN ESTRATÉGICA;45AD691;AD;ADMINISTRACION;ELECTIVO;6;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;120 créditos aprobados;;0.0
62;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);TR224;FRANCÉS BÁSICO 1;FRANCÉS BÁSICO 1;45TR224;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;6;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;120 créditos aprobados;;1.0
63;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);TR189;PORTUGUÉS BÁSICO;PORTUGUÉS;45TR189;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;6;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;120 créditos aprobados;;1.0
64;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU187;TEMAS DE HISTORIA DEL PERÚ;TEMAS HISTORIA DEL PERÚ;45HU187;HU;HUMANIDADES;ELECTIVO;5;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;30 créditos aprobados;;0.0
65;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU51;ANÁLISIS AMBIENTAL;ANÁLISIS AMBIENTAL;45HU51;HU;HUMANIDADES;ELECTIVO;5;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;30 créditos aprobados;;0.0
66;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN219;ADMINISTRACIÓN PARA INGENIEROS;ADMINISTRACIÓN PARA INGEN;44IN219;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;4;3;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;3;40 créditos aprobados;;3.0
67;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU308;TÉCNICAS DE APRENDIZAJE;TÉCNICAS DE APRENDIZAJE;44HU308;TC;TÉCNICAS ACADÉMICAS;ELECTIVO;1;4;0;2019-10-08 13:38:35;TMONDRAG;;;4;500 créditos aprobados;;0.0
68;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU469;DEPORTE Y POLÍTICA;DEPORTE Y POLÍTICA;44HU469;HU;HUMANIDADES;ELECTIVO;6;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;60 créditos aprobados;;0.0
69;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU508;CINE Y MUNDO CONTEMPORÁNEO;CINE Y MUNDO CONTEMPORÁNE;44HU508;HU;HUMANIDADES;ELECTIVO;9;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;60 créditos aprobados;;0.0
70;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN184;CONTROL ESTADÍSTICO DE PROCESOS;CONTROL ESTADÍSTICO DE PR;45IN184;IN;INGENIERIA INDUSTRIAL;ELECTIVO;10;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;60 créditos aprobados;;0.0
71;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN339;DISEÑO DE EXPERIMENTOS;DISEÑO DE EXPERIMENTOS;45IN339;IN;INGENIERIA INDUSTRIAL;ELECTIVO;5;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;60 créditos aprobados;;0.0
72;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU469;DEPORTE Y POLÍTICA;DEPORTE Y POLÍTICA;45HU469;HU;HUMANIDADES;ELECTIVO;6;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;60 créditos aprobados;;0.0
73;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;AH57;DISCAPACIDAD E INCLUSIÓN;DISCAPACIDAD E INCLUSIÓN;44AH57;HU;HUMANIDADES;ELECTIVO;9;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;61 créditos aprobados;;0.0
74;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AH57;DISCAPACIDAD E INCLUSIÓN;DISCAPACIDAD E INCLUSIÓN;45AH57;HU;HUMANIDADES;ELECTIVO;9;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;61 créditos aprobados;;0.0
75;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN322;PLANEAMIENTO Y CONTROL DE OPERACIONES;PLANEAMIENTO Y CONTROL D;45IN322;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;6;5;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;5;80 créditos aprobados;;2.0
76;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;AD689;EMPRENDIMIENTO DE NEGOCIOS SOSTENIBLES IMPLEME.;EMPRENDIMIENTO DE NEGOCIO;44AD689;IE;INICIATIVA EMPRESARIAL;ELECTIVO;6;4;0;2019-10-08 13:38:35;TMONDRAG;;;4;AD688 Emprendimiento de Negocios Sostenibles: Formulación;AD688;0.0
77;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AD689;EMPRENDIMIENTO DE NEGOCIOS SOSTENIBLES IMPLEME.;EMPRENDIMIENTO DE NEGOCIO;45AD689;IE;INICIATIVA EMPRESARIAL;ELECTIVO;6;4;0;2019-10-08 15:11:20;TMONDRAG;;;4;AD688 Emprendimiento de Negocios Sostenibles: Formulación;AD688;0.0
78;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;AM131;COMPETITIVE STRATEGY;COMPETITIVE STRATEGY;44AM131;AM;ADMINISTRACION Y MARKETING;ELECTIVO;8;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;AM106 Estrategias y Tácticas de Precios y AM117 Pricing and Revenue Management;"AM106;AM117";1.0
79;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;AM132;BUSINESS MARKETING STRATEGY;BUSINESS MARKETING STRATE;44AM132;AM;ADMINISTRACION Y MARKETING;ELECTIVO;9;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;AM106 Estrategias y Tácticas de Precios y AM117 Pricing and Revenue Management;"AM106;AM117";1.0
